id,symbol,datetime,price,volume,bid_price,bid_volume,ask_price,ask_volume
1003,SHFE.au,2024-01-01 10:23:30.000000,99.07458841044263,35,98.97551382203218,7,99.17366299885306,8
1004,SHFE.au,2024-01-01 10:23:35.000000,99.7556821555794,88,99.65592647342382,21,99.85543783773497,10
1005,SHFE.au,2024-01-01 10:23:40.000000,100.64644095713352,27,100.54579451617639,0,100.74708739809064,3
1006,SHFE.au,2024-01-01 10:23:45.000000,100.82459960116243,85,100.72377500156126,18,100.92542420076359,25
1007,SHFE.au,2024-01-01 10:23:50.000000,101.72187821872816,4,101.62015634050944,39,101.82360009694688,42
1008,SHFE.au,2024-01-01 10:23:55.000000,101.58851168080689,53,101.48692316912609,6,101.69010019248769,17
1009,SHFE.au,2024-01-01 10:24:00.000000,100.98243736275839,82,100.88145492539563,34,101.08341980012113,14
1010,SHFE.au,2024-01-01 10:24:05.000000,100.28862336916126,79,100.18833474579209,47,100.38891199253041,14
1011,SHFE.au,2024-01-01 10:24:10.000000,99.82922652034907,75,99.72939729382871,22,99.92905574686941,15
1012,SHFE.au,2024-01-01 10:24:15.000000,100.15420410002028,38,100.05404989592026,35,100.25435830412029,3
1013,SHFE.au,2024-01-01 10:24:20.000000,100.93369055149304,21,100.83275686094154,4,101.03462424204453,44
1014,SHFE.au,2024-01-01 10:24:25.000000,100.75729777056992,91,100.65654047279935,15,100.85805506834048,27
1015,SHFE.au,2024-01-01 10:24:30.000000,100.07931089293874,88,99.9792315820458,11,100.17939020383166,39
1016,SHFE.au,2024-01-01 10:24:35.000000,100.3036164731416,68,100.20331285666846,4,100.40392008961473,2
1017,SHFE.au,2024-01-01 10:24:40.000000,99.30462134686223,35,99.20531672551537,30,99.40392596820908,32
1018,SHFE.au,2024-01-01 10:24:45.000000,99.60967449424766,65,99.51006481975341,42,99.70928416874189,1
1019,SHFE.au,2024-01-01 10:24:50.000000,99.23760722472971,73,99.13836961750498,20,99.33684483195444,26
1020,SHFE.au,2024-01-01 10:24:55.000000,100.01205135533887,95,99.91203930398353,20,100.11206340669419,46
1021,SHFE.au,2024-01-01 10:25:00.000000,100.27064615935974,35,100.17037551320038,31,100.37091680551909,41
1022,SHFE.au,2024-01-01 10:25:05.000000,100.30509250264264,49,100.20478741014,46,100.40539759514527,1
1023,SHFE.au,2024-01-01 10:25:10.000000,100.48359022249544,72,100.38310663227294,3,100.58407381271792,49
1024,SHFE.au,2024-01-01 10:25:15.000000,100.24217365686744,47,100.14193148321057,34,100.34241583052429,42
1025,SHFE.au,2024-01-01 10:25:20.000000,100.35453268454766,95,100.25417815186312,15,100.4548872172322,45
1026,SHFE.au,2024-01-01 10:25:25.000000,100.86324103487802,38,100.76237779384314,22,100.96410427591289,26
1027,SHFE.au,2024-01-01 10:25:30.000000,101.33226746252296,41,101.23093519506044,34,101.43359972998547,42
1028,SHFE.au,2024-01-01 10:25:35.000000,100.52688288726245,4,100.42635600437518,0,100.6274097701497,44
1029,SHFE.au,2024-01-01 10:25:40.000000,101.1908911651617,64,101.08970027399654,19,101.29208205632685,39
1030,SHFE.au,2024-01-01 10:25:45.000000,100.29771231235793,98,100.19741460004558,16,100.39801002467027,9
1031,SHFE.au,2024-01-01 10:25:50.000000,100.17176387195667,13,100.07159210808472,31,100.27193563582861,39
1032,SHFE.au,2024-01-01 10:25:55.000000,101.0662994275566,58,100.96523312812904,7,101.16736572698414,28
1033,SHFE.au,2024-01-01 10:26:00.000000,100.54879002030772,84,100.44824123028741,14,100.64933881032802,3
1034,SHFE.au,2024-01-01 10:26:05.000000,101.09322803514732,47,100.99213480711217,45,101.19432126318246,21
1035,SHFE.au,2024-01-01 10:26:10.000000,101.32015289149135,93,101.21883273859986,18,101.42147304438282,14
1036,SHFE.au,2024-01-01 10:26:15.000000,100.44239287546618,68,100.34195048259072,4,100.54283526834163,23
1037,SHFE.au,2024-01-01 10:26:20.000000,100.28144574475836,28,100.1811642990136,1,100.3817271905031,13
1038,SHFE.au,2024-01-01 10:26:25.000000,100.80914695371816,12,100.70833780676443,36,100.90995610067186,46
1039,SHFE.au,2024-01-01 10:26:30.000000,100.64405870190593,44,100.54341464320403,16,100.74470276060782,17
1040,SHFE.au,2024-01-01 10:26:35.000000,101.2859360442826,21,101.18465010823832,29,101.38722198032687,24
1041,SHFE.au,2024-01-01 10:26:40.000000,101.77493100353637,49,101.67315607253283,35,101.87670593453988,20
1042,SHFE.au,2024-01-01 10:26:45.000000,101.93426145779664,28,101.83232719633884,17,102.03619571925442,6
1043,SHFE.au,2024-01-01 10:26:50.000000,102.25727345594983,50,102.15501618249388,9,102.35953072940576,46
1044,SHFE.au,2024-01-01 10:26:55.000000,101.37172517758691,40,101.27035345240932,23,101.47309690276448,10
1045,SHFE.au,2024-01-01 10:27:00.000000,100.6169561926167,44,100.51633923642409,48,100.71757314880931,17
1046,SHFE.au,2024-01-01 10:27:05.000000,100.41097398123617,27,100.31056300725493,46,100.5113849552174,3
1047,SHFE.au,2024-01-01 10:27:10.000000,100.55462139944304,81,100.4540667780436,44,100.65517602084246,32
1048,SHFE.au,2024-01-01 10:27:15.000000,101.46471858328186,11,101.36325386469858,37,101.56618330186514,5
1049,SHFE.au,2024-01-01 10:27:20.000000,102.2137629359546,5,102.11154917301864,26,102.31597669889055,27
1050,SHFE.au,2024-01-01 10:27:25.000000,102.39781368466112,69,102.29541587097646,28,102.50021149834576,0
1051,SHFE.au,2024-01-01 10:27:30.000000,101.38873385385679,92,101.28734512000294,22,101.49012258771064,19
1052,SHFE.au,2024-01-01 10:27:35.000000,101.10542320275661,7,101.00431777955386,8,101.20652862595935,45
1053,SHFE.au,2024-01-01 10:27:40.000000,100.31800297677057,15,100.2176849737938,15,100.41832097974734,46
1054,SHFE.au,2024-01-01 10:27:45.000000,99.57538230392635,58,99.47580692162242,14,99.67495768623026,36
1055,SHFE.au,2024-01-01 10:27:50.000000,100.33697715541263,14,100.23664017825722,42,100.43731413256803,24
1056,SHFE.au,2024-01-01 10:27:55.000000,100.46546942791974,63,100.36500395849183,11,100.56593489734765,44
1057,SHFE.au,2024-01-01 10:28:00.000000,100.53482001053388,31,100.43428519052334,34,100.6353548305444,3
1058,SHFE.au,2024-01-01 10:28:05.000000,101.40229099723469,34,101.30088870623746,48,101.50369328823191,15
1059,SHFE.au,2024-01-01 10:28:10.000000,100.94365108707044,49,100.84270743598337,27,101.0445947381575,7
1060,SHFE.au,2024-01-01 10:28:15.000000,101.3102023340392,73,101.20889213170517,47,101.41151253637324,47
1061,SHFE.au,2024-01-01 10:28:20.000000,100.58744424793862,72,100.48685680369069,32,100.68803169218654,40
1062,SHFE.au,2024-01-01 10:28:25.000000,100.80025837090162,53,100.69945811253072,30,100.90105862927251,9
1063,SHFE.au,2024-01-01 10:28:30.000000,101.10230365219914,69,101.00120134854694,7,101.20340595585132,10
1064,SHFE.au,2024-01-01 10:28:35.000000,100.69829987773296,4,100.59760157785523,21,100.79899817761068,35
1065,SHFE.au,2024-01-01 10:28:40.000000,101.27519912387716,92,101.17392392475328,7,101.37647432300102,1
1066,SHFE.au,2024-01-01 10:28:45.000000,101.04618594939248,72,100.9451397634431,18,101.14723213534187,49
1067,SHFE.au,2024-01-01 10:28:50.000000,100.21965790128539,3,100.1194382433841,46,100.31987755918666,11
1068,SHFE.au,2024-01-01 10:28:55.000000,100.15114827069003,77,100.05099712241935,22,100.25129941896071,11
1069,SHFE.au,2024-01-01 10:29:00.000000,99.97512043828175,16,99.87514531784346,11,100.07509555872002,6
1070,SHFE.au,2024-01-01 10:29:05.000000,100.12948889711559,30,100.02935940821848,15,100.2296183860127,27
1071,SHFE.au,2024-01-01 10:29:10.000000,99.92792547892692,32,99.827997553448,33,100.02785340440585,13
1072,SHFE.au,2024-01-01 10:29:15.000000,99.6454677043336,8,99.54582223662926,39,99.74511317203792,34
1073,SHFE.au,2024-01-01 10:29:20.000000,100.46940343003752,83,100.36893402660748,7,100.56987283346754,49
1074,SHFE.au,2024-01-01 10:29:25.000000,100.8470776506508,35,100.74623057300015,39,100.94792472830144,2
1075,SHFE.au,2024-01-01 10:29:30.000000,100.08089818531796,63,99.98081728713265,26,100.18097908350327,32
1076,SHFE.au,2024-01-01 10:29:35.000000,100.34584934152623,16,100.24550349218471,5,100.44619519086774,8
1077,SHFE.au,2024-01-01 10:29:40.000000,101.19916197155484,48,101.0979628095833,0,101.3003611335264,41
1078,SHFE.au,2024-01-01 10:29:45.000000,100.60828280008968,29,100.50767451728959,41,100.70889108288976,32
1079,SHFE.au,2024-01-01 10:29:50.000000,101.37955045088357,46,101.27817090043268,9,101.48093000133444,44
1080,SHFE.au,2024-01-01 10:29:55.000000,101.05970011716701,44,100.95864041704985,27,101.16075981728417,32
1081,SHFE.au,2024-01-01 10:30:00.000000,100.90843444673402,0,100.80752601228728,41,101.00934288118074,36
1082,SHFE.au,2024-01-01 10:30:05.000000,101.34342672342416,37,101.24208329670074,44,101.44477015014758,41
1083,SHFE.au,2024-01-01 10:30:10.000000,101.38260523926088,8,101.28122263402162,48,101.48398784450013,23
1084,SHFE.au,2024-01-01 10:30:15.000000,101.97486090654928,73,101.87288604564273,37,102.07683576745582,27
1085,SHFE.au,2024-01-01 10:30:20.000000,101.27901847920536,86,101.17773946072616,7,101.38029749768455,36
1086,SHFE.au,2024-01-01 10:30:25.000000,100.79918266766941,86,100.69838348500174,20,100.89998185033707,2
1087,SHFE.au,2024-01-01 10:30:30.000000,101.04047912185138,56,100.93943864272953,40,101.14151960097321,12
1088,SHFE.au,2024-01-01 10:30:35.000000,101.1887154642841,80,101.08752674881981,31,101.28990417974838,7
1089,SHFE.au,2024-01-01 10:30:40.000000,100.23041122320653,57,100.13018081198332,49,100.33064163442972,44
1090,SHFE.au,2024-01-01 10:30:45.000000,99.46813744603041,73,99.36866930858439,0,99.56760558347644,23
1091,SHFE.au,2024-01-01 10:30:50.000000,100.14104686184854,11,100.04090581498669,10,100.24118790871037,36
1092,SHFE.au,2024-01-01 10:30:55.000000,99.90547607515852,80,99.80557059908335,44,100.00538155123367,43
1093,SHFE.au,2024-01-01 10:31:00.000000,99.47259285264394,3,99.37312025979129,33,99.57206544549658,47
1094,SHFE.au,2024-01-01 10:31:05.000000,98.90350463024367,78,98.80460112561343,36,99.0024081348739,12
1095,SHFE.au,2024-01-01 10:31:10.000000,98.9533957781893,37,98.85444238241111,26,99.05234917396749,9
1096,SHFE.au,2024-01-01 10:31:15.000000,98.96675212129406,99,98.86778536917276,21,99.06571887341535,3
1097,SHFE.au,2024-01-01 10:31:20.000000,98.19669469298705,41,98.09849799829406,8,98.29489138768002,46
1098,SHFE.au,2024-01-01 10:31:25.000000,97.26158578257707,89,97.1643241967945,32,97.35884736835963,26
1099,SHFE.au,2024-01-01 10:31:30.000000,96.62903061165159,88,96.53240158103993,7,96.72565964226322,36
1100,SHFE.au,2024-01-01 10:31:35.000000,96.80718188198952,86,96.71037470010754,9,96.9039890638715,9
1101,SHFE.au,2024-01-01 10:31:40.000000,96.23786914371344,35,96.14163127456973,22,96.33410701285715,12
1102,SHFE.au,2024-01-01 10:31:45.000000,95.86636472817344,60,95.77049836344527,17,95.9622310929016,1
1103,SHFE.au,2024-01-01 10:31:50.000000,96.62352691536515,95,96.52690338844978,36,96.7201504422805,38
1104,SHFE.au,2024-01-01 10:31:55.000000,96.7432721886439,59,96.64652891645525,33,96.84001546083253,22
1105,SHFE.au,2024-01-01 10:32:00.000000,96.03616919352059,31,95.94013302432707,20,96.1322053627141,12
1106,SHFE.au,2024-01-01 10:32:05.000000,95.57129048002697,4,95.47571918954695,29,95.66686177050698,6
1107,SHFE.au,2024-01-01 10:32:10.000000,96.185687639024,35,96.08950195138497,48,96.281873326663,26
1108,SHFE.au,2024-01-01 10:32:15.000000,96.81246267653039,69,96.71565021385386,19,96.90927513920691,42
1109,SHFE.au,2024-01-01 10:32:20.000000,97.62503786191817,41,97.52741282405626,48,97.72266289978008,49
1110,SHFE.au,2024-01-01 10:32:25.000000,96.9119211167152,37,96.81500919559849,49,97.0088330378319,33
1111,SHFE.au,2024-01-01 10:32:30.000000,95.96482759039431,37,95.86886276280391,35,96.06079241798469,22
1112,SHFE.au,2024-01-01 10:32:35.000000,95.07685960182657,13,94.98178274222474,5,95.17193646142839,8
1113,SHFE.au,2024-01-01 10:32:40.000000,95.45082181786753,80,95.35537099604967,43,95.5462726396854,37
1114,SHFE.au,2024-01-01 10:32:45.000000,96.1183129726684,62,96.02219465969574,0,96.21443128564107,26
1115,SHFE.au,2024-01-01 10:32:50.000000,96.75136405089138,60,96.6546126868405,31,96.84811541494226,17
1116,SHFE.au,2024-01-01 10:32:55.000000,96.59640055220227,86,96.49980415165007,39,96.69299695275446,3
1117,SHFE.au,2024-01-01 10:33:00.000000,96.69889249408926,99,96.60219360159518,9,96.79559138658334,13
1118,SHFE.au,2024-01-01 10:33:05.000000,96.59475833521154,95,96.49816357687632,10,96.69135309354674,27
1119,SHFE.au,2024-01-01 10:33:10.000000,95.68220480233951,93,95.58652259753717,10,95.77788700714184,45
1120,SHFE.au,2024-01-01 10:33:15.000000,96.25418479653435,35,96.15793061173781,42,96.35043898133087,5
1121,SHFE.au,2024-01-01 10:33:20.000000,96.12464867881997,71,96.02852403014114,32,96.22077332749878,32
1122,SHFE.au,2024-01-01 10:33:25.000000,95.96630807579801,36,95.87034176772221,10,96.0622743838738,30
1123,SHFE.au,2024-01-01 10:33:30.000000,95.75734427693061,90,95.66158693265368,27,95.85310162120753,6
1124,SHFE.au,2024-01-01 10:33:35.000000,95.54294689234362,18,95.44740394545128,14,95.63848983923596,0
1125,SHFE.au,2024-01-01 10:33:40.000000,96.47192416776284,32,96.37545224359508,39,96.5683960919306,15
1126,SHFE.au,2024-01-01 10:33:45.000000,96.74359091354899,70,96.64684732263544,7,96.84033450446252,2
1127,SHFE.au,2024-01-01 10:33:50.000000,96.47815370279456,16,96.38167554909177,28,96.57463185649735,49
1128,SHFE.au,2024-01-01 10:33:55.000000,96.60129196207305,19,96.50469067011097,44,96.69789325403511,37
1129,SHFE.au,2024-01-01 10:34:00.000000,96.15883511813709,2,96.06267628301896,10,96.25499395325522,40
1130,SHFE.au,2024-01-01 10:34:05.000000,95.70549571072739,39,95.60979021501666,37,95.80120120643811,20
1131,SHFE.au,2024-01-01 10:34:10.000000,95.12086176052937,27,95.02574089876883,36,95.21598262228989,10
1132,SHFE.au,2024-01-01 10:34:15.000000,94.65746413543646,77,94.56280667130102,16,94.75212159957188,42
1133,SHFE.au,2024-01-01 10:34:20.000000,94.81723033144048,49,94.72241310110904,6,94.91204756177191,39
1134,SHFE.au,2024-01-01 10:34:25.000000,94.82255431235978,63,94.72773175804743,6,94.91737686667213,3
1135,SHFE.au,2024-01-01 10:34:30.000000,93.95650906902479,65,93.86255255995576,21,94.0504655780938,38
1136,SHFE.au,2024-01-01 10:34:35.000000,93.45888520072236,29,93.36542631552165,38,93.55234408592308,12
1137,SHFE.au,2024-01-01 10:34:40.000000,93.8619491534554,84,93.76808720430195,13,93.95581110260885,44
1138,SHFE.au,2024-01-01 10:34:45.000000,94.63411359225594,76,94.5394794786637,28,94.72874770584819,3
1139,SHFE.au,2024-01-01 10:34:50.000000,95.11151721734284,70,95.01640570012549,37,95.20662873456017,32
1140,SHFE.au,2024-01-01 10:34:55.000000,95.42022977986255,93,95.32480955008269,44,95.5156500096424,12
1141,SHFE.au,2024-01-01 10:35:00.000000,96.18077337007533,56,96.08459259670525,33,96.2769541434454,24
1142,SHFE.au,2024-01-01 10:35:05.000000,96.28277745896595,70,96.18649468150699,36,96.3790602364249,14
1143,SHFE.au,2024-01-01 10:35:10.000000,96.14652512748579,29,96.05037860235831,46,96.24267165261327,21
1144,SHFE.au,2024-01-01 10:35:15.000000,96.5179122264206,64,96.42139431419419,26,96.61443013864701,4
1145,SHFE.au,2024-01-01 10:35:20.000000,97.32232125585742,63,97.22499893460156,14,97.41964357711326,22
1146,SHFE.au,2024-01-01 10:35:25.000000,97.39355236998759,44,97.2961588176176,24,97.49094592235757,46
1147,SHFE.au,2024-01-01 10:35:30.000000,97.65974302898867,36,97.56208328595969,49,97.75740277201766,14
1148,SHFE.au,2024-01-01 10:35:35.000000,97.71453053389,82,97.6168160033561,29,97.81224506442388,2
1149,SHFE.au,2024-01-01 10:35:40.000000,96.92585096719058,98,96.82892511622339,5,97.02277681815777,22
1150,SHFE.au,2024-01-01 10:35:45.000000,96.76809603873998,4,96.67132794270124,39,96.86486413477871,22
1151,SHFE.au,2024-01-01 10:35:50.000000,95.88086165920335,63,95.78498079754415,28,95.97674252086254,33
1152,SHFE.au,2024-01-01 10:35:55.000000,96.58492144615599,92,96.48833652470984,22,96.68150636760214,27
1153,SHFE.au,2024-01-01 10:36:00.000000,96.44735639853688,7,96.35090904213834,38,96.54380375493541,25
1154,SHFE.au,2024-01-01 10:36:05.000000,96.42351105147586,15,96.32708754042439,17,96.51993456252733,47
1155,SHFE.au,2024-01-01 10:36:10.000000,95.7368768989261,61,95.64114002202717,2,95.83261377582501,3
1156,SHFE.au,2024-01-01 10:36:15.000000,95.94473695715428,40,95.84879222019713,36,96.04068169411143,41
1157,SHFE.au,2024-01-01 10:36:20.000000,95.54857176522687,13,95.45302319346165,49,95.64412033699209,32
1158,SHFE.au,2024-01-01 10:36:25.000000,95.4076433594382,94,95.31223571607876,12,95.50305100279762,8
1159,SHFE.au,2024-01-01 10:36:30.000000,96.14570348395495,74,96.04955778047099,30,96.24184918743889,44
1160,SHFE.au,2024-01-01 10:36:35.000000,96.40636816046259,2,96.30996179230213,39,96.50277452862305,38
1161,SHFE.au,2024-01-01 10:36:40.000000,96.11938232868792,20,96.02326294635922,1,96.2155017110166,0
1162,SHFE.au,2024-01-01 10:36:45.000000,97.06174287520584,79,96.96468113233063,29,97.15880461808104,15
1163,SHFE.au,2024-01-01 10:36:50.000000,97.70612661959089,11,97.6084204929713,14,97.80383274621047,35
1164,SHFE.au,2024-01-01 10:36:55.000000,96.95944516501915,66,96.86248571985413,33,97.05640461018416,14
1165,SHFE.au,2024-01-01 10:37:00.000000,97.6844888176297,53,97.58680432881206,3,97.78217330644732,0
1166,SHFE.au,2024-01-01 10:37:05.000000,98.45291976675212,78,98.35446684698536,39,98.55137268651886,31
1167,SHFE.au,2024-01-01 10:37:10.000000,99.01147085573066,66,98.91245938487494,6,99.11048232658638,31
1168,SHFE.au,2024-01-01 10:37:15.000000,98.37691959400526,39,98.27854267441126,11,98.47529651359925,5
1169,SHFE.au,2024-01-01 10:37:20.000000,97.66314220777856,98,97.56547906557078,28,97.76080534998633,35
1170,SHFE.au,2024-01-01 10:37:25.000000,98.15681447389998,74,98.05865765942609,15,98.25497128837388,39
1171,SHFE.au,2024-01-01 10:37:30.000000,98.47009158488075,69,98.37162149329586,19,98.56856167646562,17
1172,SHFE.au,2024-01-01 10:37:35.000000,97.79612926496557,25,97.69833313570061,4,97.89392539423052,34
1173,SHFE.au,2024-01-01 10:37:40.000000,98.08345328523109,74,97.98536983194586,5,98.18153673851631,41
1174,SHFE.au,2024-01-01 10:37:45.000000,97.1440844850221,32,97.04694040053708,23,97.24122856950711,7
1175,SHFE.au,2024-01-01 10:37:50.000000,97.07704568618341,75,96.97996864049723,15,97.17412273186959,47
1176,SHFE.au,2024-01-01 10:37:55.000000,96.96479968707139,57,96.86783488738432,25,97.06176448675845,10
1177,SHFE.au,2024-01-01 10:38:00.000000,96.72646388791712,22,96.6297374240292,19,96.82319035180502,38
1178,SHFE.au,2024-01-01 10:38:05.000000,95.76420539270167,63,95.66844118730897,10,95.85996959809437,40
1179,SHFE.au,2024-01-01 10:38:10.000000,95.33748811815786,79,95.2421506300397,33,95.43282560627601,31
1180,SHFE.au,2024-01-01 10:38:15.000000,95.52279389863054,10,95.42727110473191,23,95.61831669252916,37
1181,SHFE.au,2024-01-01 10:38:20.000000,95.25385712614342,38,95.15860326901728,0,95.34911098326955,35
1182,SHFE.au,2024-01-01 10:38:25.000000,95.51151670019176,59,95.41600518349158,17,95.60702821689195,26
1183,SHFE.au,2024-01-01 10:38:30.000000,96.24653272989231,4,96.15028619716242,29,96.34277926262219,40
1184,SHFE.au,2024-01-01 10:38:35.000000,96.41988508890272,22,96.32346520381381,13,96.51630497399161,18
1185,SHFE.au,2024-01-01 10:38:40.000000,97.18969433750274,96,97.09250464316524,47,97.28688403184023,44
1186,SHFE.au,2024-01-01 10:38:45.000000,96.59064391710737,93,96.49405327319026,34,96.68723456102447,15
1187,SHFE.au,2024-01-01 10:38:50.000000,97.0476880235778,79,96.95064033555423,7,97.14473571160137,13
1188,SHFE.au,2024-01-01 10:38:55.000000,96.38373643085899,43,96.28735269442812,32,96.48012016728984,27
1189,SHFE.au,2024-01-01 10:39:00.000000,97.25403660695689,74,97.15678257034993,9,97.35129064356383,19
1190,SHFE.au,2024-01-01 10:39:05.000000,97.8393644491813,9,97.74152508473212,35,97.93720381363048,3
1191,SHFE.au,2024-01-01 10:39:10.000000,97.69191533529917,91,97.59422341996387,11,97.78960725063446,25
1192,SHFE.au,2024-01-01 10:39:15.000000,98.21043982479284,41,98.11222938496805,47,98.30865026461763,28
1193,SHFE.au,2024-01-01 10:39:20.000000,98.99451076242435,33,98.89551625166193,0,99.09350527318676,36
1194,SHFE.au,2024-01-01 10:39:25.000000,99.07077614715882,54,98.97170537101167,19,99.16984692330597,23
1195,SHFE.au,2024-01-01 10:39:30.000000,98.57901838476624,7,98.48043936638147,0,98.677597403151,10
1196,SHFE.au,2024-01-01 10:39:35.000000,99.32373972800117,90,99.22441598827317,48,99.42306346772916,3
1197,SHFE.au,2024-01-01 10:39:40.000000,99.21381534994427,9,99.11460153459433,43,99.3130291652942,38
1198,SHFE.au,2024-01-01 10:39:45.000000,100.10469931376318,32,100.00459461444942,3,100.20480401307692,21
1199,SHFE.au,2024-01-01 10:39:50.000000,99.63591284184588,76,99.53627692900403,30,99.73554875468771,24
1200,SHFE.au,2024-01-01 10:39:55.000000,98.84147314074012,13,98.74263166759938,49,98.94031461388084,38
1201,SHFE.au,2024-01-01 10:40:00.000000,98.78651100183596,42,98.68772449083413,37,98.88529751283778,2
1202,SHFE.au,2024-01-01 10:40:05.000000,98.708988710543,81,98.61027972183246,31,98.80769769925352,14
1203,SHFE.au,2024-01-01 10:40:10.000000,98.67504330524666,73,98.57636826194141,38,98.7737183485519,41
1204,SHFE.au,2024-01-01 10:40:15.000000,99.32649427499786,7,99.22716778072285,46,99.42582076927285,29
1205,SHFE.au,2024-01-01 10:40:20.000000,99.10428896051613,21,99.00518467155561,31,99.20339324947663,17
1206,SHFE.au,2024-01-01 10:40:25.000000,99.33200484353675,80,99.23267283869322,29,99.43133684838028,20
1207,SHFE.au,2024-01-01 10:40:30.000000,100.14977348349507,59,100.04962371001157,6,100.24992325697855,2
1208,SHFE.au,2024-01-01 10:40:35.000000,100.24437404078805,43,100.14412966674726,33,100.34461841482882,1
1209,SHFE.au,2024-01-01 10:40:40.000000,100.36241008363315,16,100.26204767354952,42,100.46277249371677,24
1210,SHFE.au,2024-01-01 10:40:45.000000,100.45340322238732,0,100.35294981916493,14,100.5538566256097,39
1211,SHFE.au,2024-01-01 10:40:50.000000,100.94908864303149,42,100.84813955438845,40,101.05003773167451,2
1212,SHFE.au,2024-01-01 10:40:55.000000,100.922856621085,95,100.82193376446392,20,101.02377947770607,18
1213,SHFE.au,2024-01-01 10:41:00.000000,100.64109477586261,63,100.54045368108675,39,100.74173587063846,37
1214,SHFE.au,2024-01-01 10:41:05.000000,99.81977122862507,75,99.71995145739645,29,99.91959099985368,43
1215,SHFE.au,2024-01-01 10:41:10.000000,98.99975376631717,71,98.90075401255085,42,99.09875352008348,31
1216,SHFE.au,2024-01-01 10:41:15.000000,98.9664095118935,67,98.86744310238161,10,99.06537592140539,49
1217,SHFE.au,2024-01-01 10:41:20.000000,99.03569641614523,60,98.93666071972908,17,99.13473211256137,22
1218,SHFE.au,2024-01-01 10:41:25.000000,98.11255142634958,7,98.01443887492323,7,98.21066397777592,37
1219,SHFE.au,2024-01-01 10:41:30.000000,98.77405208032329,63,98.67527802824296,26,98.8728261324036,5
1220,SHFE.au,2024-01-01 10:41:35.000000,97.87988687080885,67,97.78200698393803,36,97.97776675767965,35
1221,SHFE.au,2024-01-01 10:41:40.000000,98.37834332415096,42,98.2799649808268,17,98.4767216674751,0
1222,SHFE.au,2024-01-01 10:41:45.000000,97.89079195352141,34,97.7929011615679,44,97.98868274547493,29
1223,SHFE.au,2024-01-01 10:41:50.000000,98.65888461920458,61,98.56022573458539,24,98.75754350382378,30
1224,SHFE.au,2024-01-01 10:41:55.000000,99.54615318713732,39,99.44660703395019,40,99.64569934032444,32
1225,SHFE.au,2024-01-01 10:42:00.000000,98.89158932187642,82,98.79269773255454,11,98.99048091119829,18
1226,SHFE.au,2024-01-01 10:42:05.000000,98.48434070927692,7,98.38585636856764,17,98.58282504998618,14
1227,SHFE.au,2024-01-01 10:42:10.000000,97.75786568029595,99,97.66010781461566,31,97.85562354597623,0
1228,SHFE.au,2024-01-01 10:42:15.000000,98.32733443121721,68,98.22900709678599,28,98.42566176564841,11
1229,SHFE.au,2024-01-01 10:42:20.000000,97.40012197848537,26,97.30272185650689,45,97.49752210046385,0
1230,SHFE.au,2024-01-01 10:42:25.000000,96.65348917824365,86,96.55683568906541,4,96.75014266742188,15
1231,SHFE.au,2024-01-01 10:42:30.000000,97.49777377736272,38,97.40027600358536,1,97.59527155114007,46
1232,SHFE.au,2024-01-01 10:42:35.000000,98.38140746005402,16,98.28302605259397,20,98.47978886751406,25
1233,SHFE.au,2024-01-01 10:42:40.000000,97.76715537146114,22,97.66938821608969,37,97.8649225268326,14
1234,SHFE.au,2024-01-01 10:42:45.000000,98.7247184336635,84,98.62599371522984,44,98.82344315209716,21
1235,SHFE.au,2024-01-01 10:42:50.000000,99.01777428257137,94,98.9187565082888,1,99.11679205685392,24
1236,SHFE.au,2024-01-01 10:42:55.000000,98.6736704397328,5,98.57499676929307,24,98.77234411017253,21
1237,SHFE.au,2024-01-01 10:43:00.000000,98.73974108729955,46,98.64100134621225,29,98.83848082838684,16
1238,SHFE.au,2024-01-01 10:43:05.000000,98.87382691987268,51,98.77495309295281,28,98.97270074679254,25
1239,SHFE.au,2024-01-01 10:43:10.000000,98.8298595343904,52,98.731029674856,44,98.92868939392477,1
1240,SHFE.au,2024-01-01 10:43:15.000000,99.45391703457419,75,99.35446311753961,26,99.55337095160876,6
1241,SHFE.au,2024-01-01 10:43:20.000000,99.00854835820076,73,98.90953980984256,18,99.10755690655894,30
1242,SHFE.au,2024-01-01 10:43:25.000000,98.32311150824637,22,98.22478839673812,40,98.4214346197546,12
1243,SHFE.au,2024-01-01 10:43:30.000000,99.183187054301,50,99.0840038672467,8,99.2823702413553,35
1244,SHFE.au,2024-01-01 10:43:35.000000,100.13707730418884,8,100.03694022688465,43,100.23721438149302,30
1245,SHFE.au,2024-01-01 10:43:40.000000,100.14131239938474,72,100.04117108698536,12,100.24145371178412,45
1246,SHFE.au,2024-01-01 10:43:45.000000,99.93332675573555,32,99.83339342897982,19,100.03326008249127,14
1247,SHFE.au,2024-01-01 10:43:50.000000,100.46414943196913,45,100.36368528253716,43,100.56461358140109,39
1248,SHFE.au,2024-01-01 10:43:55.000000,100.052075621747,29,99.95202354612525,17,100.15212769736873,2
1249,SHFE.au,2024-01-01 10:44:00.000000,100.26053269662151,48,100.16027216392489,21,100.36079322931812,42
1250,SHFE.au,2024-01-01 10:44:05.000000,99.39743162708751,1,99.29803419546043,31,99.4968290587146,46
1251,SHFE.au,2024-01-01 10:44:10.000000,99.2454125064152,96,99.14616709390879,20,99.34465791892161,18
